Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time,File_ID,Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_Impedance,Current_charge,Voltage_charge,type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,hour,day,month,year
0.5307540334613994,0.0060242467542716005,0.5817803045374488,1.0,0.7569216330361334,0.172514155797535,0.0,0.4266718140186751,0.4905101307758307,0.49172037403469027,0.6768128186066085,0.8066299896279899,0.0023951552265207288,0.10918844065402089,3,2025-01-03 21:00:00,0.12096776563235445,0.9791666666666666,0.5844611528822056,69,69,0.19891664948894627,0.4486780515692764,0.041599917902776035,21,3,1,2025
0.5286564063973866,0.006231908634700578,0.5893827084371679,1.0,0.7564523697794464,0.17502089266483187,0.0,0.1583135476912842,0.493232807143998,0.2705771027718362,0.9666043325200454,0.5313603061361329,0.2950091078433565,0.1334856968647542,1,2025-01-03 22:00:00,0.07636814249304569,0.6041666666666666,0.8428571428571427,70,70,0.8894718781976856,0.3885819342275104,0.2907559457298302,22,3,1,2025
0.5264325927745919,0.005165382430684318,0.5941767569363559,1.0,0.7559831065227594,0.17753375613258346,0.0,0.2682660458371411,0.4166180735742261,0.35081262396424506,0.5780375219492722,0.5390439129972476,0.7721836709629464,0.544739600239712,1,2025-01-03 23:00:00,0.5048619632372796,0.2708333333333333,0.27268170426065164,71,71,0.3875950531830239,0.8882084299196491,0.4754361663536103,23,3,1,2025
0.524279227848504,0.006100467571331314,0.6014986572392953,1.0,0.7555138432660724,0.1800437477563719,0.0,0.11376471601663388,0.4079470926059557,0.8638709201071553,0.9403207098914897,0.9616967020518483,0.4804173335330392,0.49533679398580643,1,2025-01-04 00:00:00,0.8338809867924369,0.10416666666666667,0.8942355889724312,72,72,0.28365793209454493,0.0014876525840468446,0.9385490930710599,0,4,1,2025
0.5221794186657074,0.005784613155141116,0.6077805777483851,1.0,0.7550445800093853,0.182562546368314,0.0,0.7784849647934605,0.2493594153263587,0.22413662456567085,0.27464254745050865,0.4289621143596991,0.2970676773257818,0.9270336172745379,3,2025-01-04 01:00:00,0.13310457311986545,0.7083333333333333,0.24536340852130328,73,73,0.3085589339374373,0.80036501811133,0.0976257557434019,1,4,1,2025
0.5200788158944247,0.005972399941220674,0.6144224423584408,1.0,0.7545753167526984,0.18506047624745725,0.0,0.18259039148607448,0.3838082991560581,0.10313322288862636,0.05672986705685682,0.18560854596112056,0.8479079119990323,0.7956015841420561,2,2025-01-04 02:00:00,0.9862287959250774,0.9374999999999999,0.7506265664160401,74,74,0.7697781497924345,0.6679406010906995,0.8527696124648927,2,4,1,2025
0.518083373080803,0.006630860558719753,0.6240091600212498,1.0,0.7541060534960113,0.1875612779705636,0.0,0.3890548472111555,0.5529201953281683,0.4976701335881608,0.5668827178832989,0.06787346761600821,0.3419508561127738,0.047295322177134835,3,2025-01-04 03:00:00,0.17469854583000677,0.9374999999999999,0.1105263157894737,75,75,0.3532207939198315,0.7916281438008335,0.8010169315583978,3,4,1,2025
0.5160578557590854,0.005324859540620008,0.6285880341430123,1.0,0.7536367902393244,0.1900622711499342,0.0,0.14543235114782432,0.36394236102553124,0.9094385815791162,0.5787915412350556,0.5898328918212097,0.5811375493413509,0.26948845359725127,2,2025-01-04 04:00:00,0.7100343363796587,0.9999999999999999,0.1205513784461153,76,76,0.06467849693566707,0.05794799301452033,0.5093713572386471,4,4,1,2025
0.5138179876914641,0.0066179680118374495,0.6352778287915342,1.0,0.7531675269826373,0.19257207131745843,0.0,0.28490269451811784,0.7098501609839711,0.6069778682768341,0.8462432149178579,0.058346744479989346,0.9889454943920066,0.6008312511013378,2,2025-01-04 05:00:00,0.03785769834729247,0.6458333333333333,0.022556390977443608,77,77,0.6732472497206277,0.2249196044539132,0.4265475844407488,5,4,1,2025
0.5118658149157631,0.0066200252269092985,0.6350759709745901,1.0,0.7524636320976068,0.19508493478521,0.0,0.6440352016599064,0.9910397778810127,0.38339831125360524,0.06609433648670177,0.00865376673445431,0.42694055131668035,0.44599098819839433,0,2025-01-04 06:00:00,0.28858597922501217,0.49999999999999994,0.8353383458646617,78,78,0.7481848617243201,0.600230243911154,0.43767933986344165,6,4,1,2025
0.5096795395257403,0.006968219862947378,0.6400510007965918,1.0,0.7522290004692633,0.1975859279645806,0.0,0.21216893191869363,0.4658707074834552,0.4467328873749814,0.01627620356905604,0.3289046761318565,0.6680947296273299,0.7104060406111166,0,2025-01-04 07:00:00,0.5199133716562224,0.8958333333333333,0.243859649122807,79,79,0.15298951176004572,0.4520165882810092,0.09442609283524692,7,4,1,2025
0.5077193280480441,0.004142296420071134,0.6448387066780012,1.0,0.7517597372125764,0.20008672968768698,0.0,0.1929061487909367,0.47716328168200234,0.14136566929172423,0.47902803413287975,0.021929807844311935,0.15328886148257376,0.5734397144419745,3,2025-01-04 08:00:00,0.9286246630238432,0.3958333333333333,0.8413533834586466,80,80,0.44998166444327303,0.9531128708802865,0.4291034614338115,8,4,1,2025
0.5054042168113853,0.006750169046405574,0.648514776499665,1.0,0.7510558423275459,0.20259672131147544,0.0,0.24370215159069478,0.492930650096153,0.01862624022934689,0.8596609786800574,0.579216430823258,0.48701945179819434,0.34021409660271695,0,2025-01-04 09:00:00,0.6960082341828632,0.0625,0.09824561403508775,81,81,0.6992924456750003,0.7456286038420138,0.704923473411759,9,4,1,2025
0.503398247720285,0.005558303518869212,0.6539437762473805,1.0,0.7505865790708588,0.20510958477922703,0.0,0.7310540436586626,0.1936808781833382,0.6819495218041682,0.910775156544369,0.040776361945182804,0.5447370486292646,0.6682363933965787,2,2025-01-04 10:00:00,0.5205379034104282,0.9999999999999999,0.8105263157894738,82,82,0.30577286673079174,0.6850894177129254,0.07803044935374517,10,4,1,2025
0.5011259852708014,0.0053116314479785265,0.6613314669936277,1.0,0.7501173158141718,0.20761632164652388,0.0,0.5984358219841339,0.32105542751032673,0.48834024922824515,0.5055521812889626,0.79999034146088,0.7845047987306732,0.6928355604527017,1,2025-01-04 11:00:00,0.9962808343835435,0.8958333333333333,0.3012531328320802,83,83,0.0749293794342063,0.1276942557382321,0.5410156241056008,11,4,1,2025
0.4992947384107045,0.004150406441235321,0.670410446661367,1.0,0.7496480525574848,0.21013531171473018,0.0,0.30951569249161176,0.33596310832824505,0.6026684615277578,0.2027745359972369,0.7788311770802703,0.3019434115354321,0.35272646977194233,3,2025-01-04 12:00:00,0.8707491339375341,0.8749999999999999,0.6842105263157895,84,84,0.5182177023124517,0.6544795951637613,0.7309000452113291,12,4,1,2025
0.4972560175733669,0.005423545945182684,0.6777775873181275,1.0,0.7491787893007978,0.21263611343783656,0.0,0.19145342268844356,0.657358148536613,0.47757292865535517,0.2737357484605764,0.2498164867265857,0.14287878104082313,0.7151686020175099,2,2025-01-04 13:00:00,0.08958060871474693,0.20833333333333331,0.7070175438596491,85,85,0.7530015448978884,0.6770795647921105,0.24900246411181134,13,4,1,2025
0.4953709404582374,0.005982599134195854,0.6783685870775487,1.0,0.7487095260441108,0.21513997846117028,0.0,0.4987004373077175,0.015817557934706707,0.5160683033338787,0.2377945382711007,0.13730159330252834,0.7542907542367858,0.1458258842439828,1,2025-01-04 14:00:00,0.4999614474179125,0.20833333333333331,0.17017543859649126,86,86,0.9656825216485738,0.1324178290522705,0.1389363050568613,14,4,1,2025
0.4931718079365006,0.006406937691390446,0.6827154036599341,1.0,0.7484748944157673,0.217643843484504,0.0,0.9629303307620397,0.8303018943157019,0.8238341729016501,0.9240820556138208,0.9648359744980779,0.883622179244689,0.7336964778933566,3,2025-01-04 15:00:00,0.11049106593713454,0.2708333333333333,0.9644110275689224,87,87,0.24050011625483148,0.14350839463493723,0.7533558206428078,15,4,1,2025
0.4912076943991872,0.004986660373346163,0.6855125791100936,1.0,0.7477709995307368,0.2201507718080651,0.0,0.7082002025959555,0.5754750090771691,0.2754290049112216,0.0854172182316649,0.8471336132180735,0.5107505566825448,0.24385143089334083,1,2025-01-04 16:00:00,0.5310800411754822,0.020833333333333332,0.5070175438596491,88,88,0.3148879033804275,0.01900450215058086,0.2025155029936548,16,4,1,2025
0.4891779725558254,0.005807951561077607,0.6875808858943162,1.0,0.7473017362740498,0.22266076343185354,0.0,0.20282163675413467,0.5136912939150976,0.6746832698841931,0.26381939463122606,0.5713891820364935,0.5266301064979022,0.7400267926030888,3,2025-01-04 17:00:00,0.416762412327487,0.5833333333333333,0.19473684210526315,89,89,0.2674687483087195,0.6220893462502177,0.6474494411655679,17,4,1,2025
0.48736740291826885,0.004768777329683949,0.6943634104071188,1.0,0.7468324730173628,0.22516156515495994,0.0,0.32443627793928764,0.09678571860265689,0.8932092822993858,0.5367028028721846,0.6363815288597994,0.04501941389574837,0.3962980539445873,3,2025-01-04 18:00:00,0.5257062118230517,0.2708333333333333,0.31553884711779445,90,90,0.21554148692855168,0.5158046477558477,0.8142148332139341,18,4,1,2025
0.4855148419683921,0.007251671144459904,0.6997671216790899,1.0,0.7463632097606758,0.22767136532248414,0.0,0.2929116671964617,0.48490263692593794,0.8568774006868205,0.6047422008512825,0.25995716990052264,0.15442558088150715,0.859267680018089,3,2025-01-04 19:00:00,0.835941965623961,0.8333333333333333,0.3213032581453634,91,91,0.642481534187314,0.6170092410213808,0.37078473381658306,19,4,1,2025
0.4834187142375961,0.007993077475277777,0.7050281769735376,1.0,0.7461285781323324,0.2301754218020821,0.0,0.5736166552851872,0.004958351506843827,0.47787322785449504,0.2913458127200807,0.6321547024363356,0.9964473815976096,0.4330464831230345,3,2025-01-04 20:00:00,0.2804863534303935,0.9999999999999999,0.06115288220551379,92,92,0.8999791750674784,0.49240384916008995,0.23003674773339386,20,4,1,2025
0.48155653140164834,0.006136247135211881,0.709030889344094,1.0,0.7456593148756453,0.23268215866937897,0.0,0.735755115539602,0.9681829486833444,0.10231001417456564,0.6315261185963623,0.6827305052699507,0.5990206231335224,0.5406441041338259,3,2025-01-04 21:00:00,0.03571736997065522,0.20833333333333331,0.7947368421052632,93,93,0.8790156648579166,0.9990032068890051,0.9134640262672696,21,4,1,2025
0.47972974361044596,0.005335117653832655,0.7099924996982718,1.0,0.7451900516189583,0.23520708388177577,0.0,0.6655337606111925,0.43334400069709145,0.056606753936184084,0.07233707015054128,0.6540368768709943,0.655878008057815,0.6021296860457852,0,2025-01-04 22:00:00,0.5965738510776856,0.08333333333333333,0.7330827067669173,94,94,0.8040662923999684,0.015897549275770112,0.3944918709127929,22,4,1,2025
0.4777833934783233,0.00684754921926245,0.7127546836244878,1.0,0.7447207883622713,0.2377168840493,0.0,0.34093605508602476,0.7010010349116529,0.4150665599226011,0.23117610673000744,0.9466275679882967,0.6650434341894371,0.3175792177987091,3,2025-01-04 23:00:00,0.1092121430661086,0.4583333333333333,0.45513784461152884,95,95,0.2954894850368279,0.3292205428485928,0.36257340307055275,23,4,1,2025
0.47618025189967916,0.006051996188835229,0.7166539308475881,1.0,0.7442515251055843,0.2402297475170516,0.0,0.8886697577494134,0.7521111058789872,0.9431696124368352,0.6622968200566834,0.04174709869372585,0.9778528093985628,0.2535983642877744,0,2025-01-05 00:00:00,0.3370885703976675,0.12499999999999999,0.45614035087719296,96,96,0.028295072462246385,0.9812350095804694,0.1297510749934753,0,5,1,2025
0.4742506379997242,0.0056921932673627,0.7118325353158306,1.0,0.7440168934772408,0.2427336125403853,0.0,0.9434302828576463,0.9568155914445291,0.7771647538957129,0.8824475775921159,0.7213320889036386,0.00946273480272325,0.5424269966213817,3,2025-01-05 01:00:00,0.7088319769118666,0.14583333333333331,0.8260651629072682,97,97,0.2351595845717922,0.12073334137288791,0.8580296695284053,1,5,1,2025
0.472287123397118,0.006250983811927346,0.6794944718037919,1.0,0.7435476302205538,0.24523154241952855,0.0,0.6732927021118169,0.21158943794080004,0.052983123702182056,0.23143743504069947,0.8522057266360237,0.9034655784771082,0.18195934624885535,0,2025-01-05 02:00:00,0.9478327963737755,0.0625,0.15664160401002508,98,98,0.41385707006315764,0.9270670588182748,0.5294782187757213,2,5,1,2025
0.4702886968904303,0.006939980092169895,0.6331291042602358,1.0,0.7430783669638668,0.2477294722986718,0.0,0.19970440517745483,0.09771279755688818,0.22069692699546417,0.3803360755862316,0.28595664688073996,0.9640827809016423,0.18437771443476292,1,2025-01-05 03:00:00,0.4499778657597099,0.7083333333333333,0.7699248120300752,99,99,0.256309828964155,0.44563217697739543,0.3892225100035608,3,5,1,2025
0.4680178519197544,0.004982631826938366,0.5948108714773266,1.0,0.7426091037071798,0.25023333732200553,0.0,0.6050611093567386,0.7280325673937708,0.1612916125611772,0.7975244235901947,0.8558652375023026,0.07010236731409397,0.7913967569140987,0,2025-01-05 04:00:00,0.13446763683450114,0.12499999999999999,0.2363408521303258,100,100,0.9547479500713978,0.7686538882412581,0.9098294392867049,4,5,1,2025
0.46576619681709586,0.005078133542732233,0.5603830061737867,1.0,0.7419052088221493,0.25274332894579393,0.0,0.16180767278969357,0.0,0.0716865010294363,0.4804000180121819,0.2604413124149869,0.7008763594444185,0.38402225358033704,1,2025-01-05 05:00:00,0.04160282280787475,0.7916666666666666,0.12255639097744364,101,101,0.686233477310946,0.8770258561009052,0.14911891184901047,5,5,1,2025
0.46308169259978404,0.006880549545499881,0.5159693791414652,1.0,0.7414359455654623,0.2552471939691277,0.0,0.7002788790274483,0.8238611646219703,0.8951356430597439,0.3055263682007677,0.19361559438717732,0.6673556616396938,0.7737730803909355,0,2025-01-05 06:00:00,0.585321404212093,0.7499999999999999,0.5654135338345865,102,102,0.1737264674822523,0.10718356536381218,0.20732827181043426,6,5,1,2025
0.46062750672766883,0.005583524376461146,0.4915614471369547,1.0,0.7409666823087753,0.25776292928084243,0.0,0.39825996337402086,0.7366431622642089,0.12309133274174577,0.442052496737854,0.5587639797722006,0.8587702210781434,0.9644202430710775,0,2025-01-05 07:00:00,0.6721126485319112,0.7499999999999999,0.6426065162907268,103,103,0.4858205486978111,0.30741961561996134,0.6671111589197481,7,5,1,2025
0.4579259598232639,0.005181428708244784,0.4600542992732033,1.0,0.7402627874237447,0.260275792748594,0.0,0.8771715367791421,0.7998781745937593,0.305864923543655,0.6484813248537795,0.2802816370671657,0.5982343757296333,0.2031965605995305,2,2025-01-05 08:00:00,0.15492209283128122,0.08333333333333333,0.15338345864661657,104,104,0.8457811140838425,0.5809785254563564,0.6778539845517516,8,5,1,2025
0.4552144316719642,0.005951410355599429,0.42768464467980527,1.0,0.7395588925387143,0.26277372262773724,0.0,0.45408454796062814,0.49858682287016143,0.1969813638878275,0.07214239593132929,0.922498320417544,0.7500485186705848,0.7156414239275102,3,2025-01-05 09:00:00,0.8840104644315346,0.5208333333333333,0.05463659147869676,105,105,0.29762093080256546,0.3495783700249673,0.465129917818226,9,5,1,2025
0.4525439365374533,0.003608888514089581,0.4102019075542316,1.0,0.7390896292820273,0.26527758765107096,0.0,0.7583092361784026,0.45715636658972914,0.026378401941650864,0.26042427870772966,0.9508341625742693,0.28363383980826234,0.703642303377618,2,2025-01-05 10:00:00,0.846716798929379,0.6666666666666666,0.19473684210526315,106,106,0.2242932643733897,0.09779615709289705,0.03870857751693402,10,5,1,2025
0.4495637751895143,0.004400987220762653,0.4012733513484439,1.0,0.7383857343969967,0.2677814526744047,0.0,0.751246631179828,0.27629473465620275,0.7514834225140685,0.6356461695018875,0.540292167924004,0.6077316257562235,0.6367089642157895,3,2025-01-05 11:00:00,0.13336706110414764,0.2708333333333333,0.5611528822055137,107,107,0.9674856890217494,0.4767927090172538,0.9867001469594369,11,5,1,2025
0.4467742268085835,0.00576108201012282,0.36828369211917744,1.0,0.7376818395119663,0.2702855091540026,0.0,0.7587316404316791,0.045152912109112195,0.4618158724455834,0.45768187686935563,0.6472574188778002,0.7925616178455772,0.7685598090432597,0,2025-01-05 12:00:00,0.4635406621745465,0.6874999999999999,0.21052631578947367,108,108,0.9637191444943665,0.6267222512539472,0.7063627883967395,12,5,1,2025
0.4438999820724865,0.006444432932694921,0.3470710061328899,1.0,0.7372125762552793,0.27280124446571735,0.0,0.7257798880760143,0.7960260381342192,0.26274689100751525,0.8564159779367578,0.10767734158435191,0.3002900941952518,0.6816650390065679,0,2025-01-05 13:00:00,0.15432372067728972,0.14583333333333331,0.8771929824561404,109,109,0.8709989887410234,0.024145797322828316,0.6796821623129267,13,5,1,2025
0.440858111483442,0.006014899408119945,0.3287803861736944,1.0,0.7365086813702487,0.2753051094890511,0.0,0.5825210421987761,0.6311948722478976,0.08378464032562638,0.7253200672288088,0.7599312002150261,0.8705534084348021,0.42218325246565547,1,2025-01-05 14:00:00,0.3912479440067115,0.9374999999999999,0.7225563909774436,110,110,0.8548782957683687,0.4372659038022627,0.7238833036837008,14,5,1,2025
0.43777220122537885,0.005682364572830223,0.2881813948301928,1.0,0.7358047864852183,0.2778151011128396,0.0,0.3460090926076183,0.94461515412097,0.9560839226744724,0.5706843376802035,0.27492123026630966,0.5022373477881434,0.16738807577993864,2,2025-01-05 15:00:00,0.6952008893666209,0.8749999999999999,0.86265664160401,111,111,0.26193996535434083,0.4650458031291733,0.4120494563845597,15,5,1,2025
0.4348382436972007,0.005397210596319035,0.2733832231583695,1.0,0.7351008916001878,0.28033083642455425,0.0,0.1890930389534596,0.7019794513658569,0.7904711954801993,0.24994003283882293,0.059284661149995366,0.2093673157450378,0.04452647895247441,1,2025-01-05 16:00:00,0.23710700112891148,0.7708333333333333,0.7967418546365914,112,112,0.8595947132726969,0.9934839409896692,0.3426072049584382,16,5,1,2025
0.4319510120602028,0.006444815414914706,0.25899217446166767,1.0,0.7343969967151572,0.2828377647481154,0.0,0.9448707338966457,0.7181803562384074,0.11239333147017128,0.5249911542928873,0.5666985891548575,0.2807497211761604,0.6921140759209661,0,2025-01-05 17:00:00,0.7280334147857949,0.7291666666666666,0.4744360902255639,113,113,0.0440015258178339,0.7240571389011716,0.8104108447591465,17,5,1,2025
0.4289797868180951,0.006121684848718001,0.2768759404930481,1.0,0.7336931018301267,0.28534756491563956,0.0,0.02125396742206852,0.6700352419358586,0.527131413513906,0.022010751026205533,0.9223961929038541,0.631623048913325,0.8262701846585849,3,2025-01-05 18:00:00,0.2656385377311056,0.3958333333333333,0.4837092731829574,114,114,0.13815833700313718,0.6059818752707766,0.2727896835295204,18,5,1,2025
0.42622818694021136,0.00642503818807838,0.30738718777561247,1.0,0.7329892069450963,0.28786042838339115,0.0,0.35716641395655846,0.40853447144004507,0.5055284337400434,0.48477317819682353,0.35934434095005696,0.9769860586980066,0.4155928402452358,1,2025-01-05 19:00:00,0.9199601260261129,0.08333333333333333,0.4335839598997494,115,115,1.0,0.30531358729393054,0.15300580840316866,19,5,1,2025
0.4235866842384257,0.006961943359682143,0.319032579737768,1.0,0.7325199436884092,0.2903644848629891,0.0,0.15934528267235282,0.02360956631966658,0.03443982184232253,0.3589805309998607,0.13762066709807316,0.5967602634337916,0.3835494057408826,3,2025-01-05 20:00:00,0.40009600773233267,0.3333333333333333,0.243859649122807,116,116,0.7729204320036476,0.7762033650002457,0.28762899354872673,20,5,1,2025
0.42114583564401453,0.006517341234029805,0.3350824083600936,1.0,0.7320506804317223,0.29286222328586814,0.0,0.009602054010947433,0.8377411770979413,0.10289419444756787,0.3427055572110903,0.8591308456180797,0.2179945094202822,0.5381348523772944,1,2025-01-05 21:00:00,0.648011867318285,0.14583333333333331,0.8187969924812031,117,117,0.8398666895870779,0.41670317964384773,0.9323526983146267,21,5,1,2025
0.4188593944135639,0.006162887071744172,0.34538279105223313,1.0,0.7313467855466917,0.2953781500538471,0.0,0.4724764872056667,0.009312798734747083,0.09393918810670021,0.8617507648157318,0.5754777232326249,0.8897272892630337,0.9679334916278513,2,2025-01-05 22:00:00,0.5695860742972451,0.375,0.543609022556391,118,118,0.301169871212259,0.9200269771721314,0.5224956658096146,22,5,1,2025
0.4168671029947264,0.004891252530473178,0.35287432991950096,1.0,0.7308775222900048,0.2978820150771808,0.0,0.43630220523556607,0.7952669696820517,0.12478513349139764,0.07190252728662119,0.8046017788235336,0.03201469667869755,0.797717283673387,0,2025-01-05 23:00:00,0.038422793075930106,0.3958333333333333,0.45288220551378444,119,119,0.5020345670117501,0.82670125908358,0.9797291093173838,23,5,1,2025
0.41471160885575475,0.0062365823077763505,0.3579490580295672,1.0,0.7304082590333177,0.30038300825655145,0.0,0.8088187137776238,0.7752518149541753,0.12638633210182526,0.7542509149001675,0.5114222835477191,0.17457345295859,0.6851011984619295,2,2025-01-06 00:00:00,0.36161010671960814,0.9166666666666666,0.49523809523809526,120,120,0.8598318287787579,0.6569232847833564,0.38091737013364335,0,6,1,2025
0.4128445756469037,0.007281784379060019,0.36377306435972323,1.0,0.7297043641482872,0.30288687327988517,0.0,0.4920317220254873,0.7719632025873286,0.5119052401188195,0.9706529741836528,0.06406953192201777,0.06552952940796142,0.9226014339076398,2,2025-01-06 01:00:00,0.5320649172852999,0.6666666666666666,0.12130325814536341,121,121,0.7457030361614403,0.4975208023475499,0.6489396871667321,1,6,1,2025
0.4107053336012112,0.0047419965837707245,0.37182871520675365,1.0,0.7292351008916003,0.30540260859159984,0.0,0.35983528067700127,0.0908392734665322,0.6072880017975768,0.7220298310673368,0.3968787054574311,0.471594729319927,0.9611788982906311,0,2025-01-06 02:00:00,0.2896564828153402,0.5624999999999999,0.2385964912280702,122,122,0.5242556694254499,0.7465075951458956,0.31719421389255387,2,6,1,2025
0.40897020478114676,0.00497583402936852,0.372674386867887,1.0,0.7287658376349132,0.3079005384707431,0.0,0.5677433767429958,0.37692964548159363,0.07440526331888941,0.989308536152968,0.15402477279306556,0.4573264680000014,0.9725117406243924,2,2025-01-06 03:00:00,0.23027355600402288,0.8749999999999999,0.6899749373433584,123,123,0.7198151098745349,0.6524587637844863,0.741196319756044,3,6,1,2025
0.40713244350788447,0.005085393714369224,0.37843548205367306,1.0,0.7285312060065697,0.31041053009453157,0.0,0.7620950008828397,0.6352744095983364,0.6479439651440946,0.6026770718103347,0.37938492370856336,0.7528948541925096,0.6330181925837866,1,2025-01-06 04:00:00,0.7455978562609337,0.5624999999999999,0.493734335839599,124,124,0.8038640231500485,0.2886301715551626,0.22053372376573796,4,6,1,2025
0.40511772697538584,0.005869939645514077,0.3794519445506015,1.0,0.7280619427498828,0.3129262654062463,0.0,0.6758779705505794,0.965612986412205,0.24477771438487528,0.47756707564991374,0.8667237594561435,0.9545223881614664,0.1715359744747249,2,2025-01-06 05:00:00,0.5590439449471171,0.6666666666666666,0.7185463659147869,125,125,0.3562957035167531,0.7538024860089417,0.9876254831060981,5,6,1,2025
0.4035673854840778,0.003695151736373803,0.3828480884880532,1.0,0.7275926794931957,0.31543013042958,0.0,0.9299626037036295,0.8052302341991145,0.9865854736781641,0.1664132738548732,0.6582148955317121,0.2665319590220168,0.26436282380208986,0,2025-01-06 06:00:00,0.7385667533433814,0.8333333333333333,0.9075187969924812,126,126,0.8840663146734036,0.9140684389418159,0.22366518825616996,6,6,1,2025
0.40166343693455,0.004600072711367864,0.390172250365199,1.0,0.7273580478648523,0.3179341869091779,0.0,0.7604272113122935,0.16387046348919296,0.06974244802103291,0.2745565243195303,0.11631207143709357,0.09237383376885605,0.5079827648997566,0,2025-01-06 07:00:00,0.7186724789606725,0.5624999999999999,0.7072681704260652,127,127,0.8494946611150573,0.5204402326111133,0.5153864777861636,7,6,1,2025
0.40013186106584264,0.004268445647194863,0.3940535612983209,1.0,0.7268887846081652,0.3204499222208927,0.0,0.3403509719193285,0.6050832447721287,0.6719123613615228,0.7571403041775452,0.5868463676877694,0.13494957062045893,0.8336864717172867,2,2025-01-06 08:00:00,0.053787638649512415,0.9999999999999999,0.5345864661654135,128,128,0.8707392803862497,0.5904975814339886,0.4102235012708014,8,6,1,2025
0.39820625204262905,0.006159916093667062,0.3978676228224498,1.0,0.7264195213514782,0.32295091540026327,0.0,0.3028407477433664,0.3079814857942937,0.33512131048282123,0.2061820522052799,0.8007539388060262,0.6513678763078827,0.7788786449713303,3,2025-01-06 09:00:00,0.9217561817540972,0.5416666666666666,0.3263157894736842,129,129,0.9901494399941426,0.7281376595069966,0.9319522308617186,9,6,1,2025
0.3967497426572213,0.006121835644579909,0.4014203700315182,1.0,0.7259502580947913,0.3254517171233696,0.0,0.4032601771058721,0.2456760143977132,0.6217356611001179,0.3631835305856503,0.8787783703362035,0.2668329827108678,0.9301240400896487,2,2025-01-06 10:00:00,0.7133358936693589,0.0,0.5656641604010025,130,130,0.7361485071109475,0.4654904351632253,0.46301289641461163,10,6,1,2025
0.3950987152505143,0.006762257681572903,0.41164160472218403,1.0,0.7254809948381042,0.3279645805911212,0.0,0.33095088952804164,0.8259144148727703,0.4775134537081054,0.7543310760784512,0.4534040076880158,0.5606528115594964,0.6465484130635435,3,2025-01-06 11:00:00,0.5053259350005136,0.20833333333333331,0.8137844611528822,131,131,0.5125794648907949,0.6614236487965233,0.2090745690278282,11,6,1,2025
0.3935773751759526,0.007116784745169413,0.41074533620203235,1.0,0.7250117315814173,0.33047457221490967,0.0,0.33642665777810754,0.0875483370262327,0.7447619157641725,0.0771532791794119,0.9686233456326561,0.7573471443547535,0.9946522936371851,2,2025-01-06 12:00:00,0.28880922039582424,0.375,0.44436090225563907,132,132,0.9348397092451224,0.39863405733989,0.7783236120803858,12,6,1,2025
0.39192042131031757,0.005276229373077146,0.41341356486682246,1.0,0.7247770999530738,0.33297843723824344,0.0,0.3049439494489497,0.9076386211582778,0.05419579011176978,0.4688214931488018,0.022100974958238873,0.5450808750829343,0.9446648877818133,1,2025-01-06 13:00:00,0.5929147520033934,0.8124999999999999,0.22731829573934836,133,133,0.25368595793862037,0.46233379337451375,0.7199238974459761,13,6,1,2025
0.39051907580789047,0.004979645869140015,0.4226366407528672,1.0,0.7245424683247302,0.33548823740576766,0.0,0.13958982073668597,0.29018552549737403,0.9140491804165167,0.686968385197848,0.12620329729092605,0.21187207859744117,0.8612835896297675,3,2025-01-06 14:00:00,0.03330515533968936,0.6041666666666666,0.007518796992481203,134,134,0.014685917804938331,0.8843454239301809,0.8932845098485563,14,6,1,2025
0.3889047002105892,0.006048089477495022,0.42596709358755525,1.0,0.7240732050680433,0.33800416417374657,0.0,0.7080205203374776,0.787197383198609,0.9510042886470758,0.2874668397432112,0.49604684935384113,0.964750173417386,0.2173670378342738,3,2025-01-06 15:00:00,0.9515152424594929,0.0625,0.706265664160401,135,135,0.6404826291937531,0.20046707579066783,0.9368828446679175,15,6,1,2025
0.38739994463806937,0.004960642594575848,0.43045027162312377,1.0,0.7236039418113563,0.3405109010410434,0.0,0.9156501144086726,0.28400756775858876,0.7230551025090457,0.4441714081699592,0.8052614356186362,0.14393264466776728,0.24184816816345256,1,2025-01-06 16:00:00,0.20250577690570315,0.6666666666666666,0.4421052631578948,136,136,0.6110748965326565,0.32820074767857865,0.8081126049920282,16,6,1,2025
0.3859155558402665,0.004889015558744547,0.4346963472359431,1.0,0.7231346785546693,0.3430149575206414,0.0,0.34849410100652367,0.7376644134956156,0.4876856435749106,0.028468901203407643,0.7189709180933839,0.43828384089389055,0.820662662663334,3,2025-01-06 17:00:00,0.33730135381919724,0.2708333333333333,0.9358395989974937,137,137,0.9304730344714134,0.6187101651235188,0.25326499924848833,17,6,1,2025
0.3844880548591769,0.004997458755177209,0.4418620991838831,1.0,0.7229000469263258,0.34553375613258347,0.0,0.09496309376946112,0.2668202743981544,0.7650292587245033,0.3260757303209073,0.5612882620462204,0.5725969561639028,0.9003200714163389,1,2025-01-06 18:00:00,0.5813854428573176,0.08333333333333333,0.5649122807017544,138,138,0.07567644543986374,0.7954394509877485,0.402451215988622,18,6,1,2025
